nome_planta
Bradea bicornuta
Brahea decumbens
Brandisia annamitica
Brasilianthus carajensis
Brasiliocroton mamoninha
Brassaiopsis calcarea
Brassavola caraiensis
Brassia angustilabia
Brassiantha hedraiantheroides
Brassica assyriaca
Brassiophoenix drymophloeoides
Brassocattleya arauji
Braunfelsia muscicola
Braunia argentinica
Braya sichuanica
Brayopsis cuscoensis
Brazoria enquistii
Brazzeia longipedicellata
Bredemeyera barbeyana
Bredia changii
Brenania rhomboideifolia
Breonia boivinii
Breutelia angustiretis
Brexia alaticarpa
Breynia baudouinii
Brickellia aramberrana
Bridelia adusta
Brillantaisia debilis
Briquetia denudata
Brocchinia delicatula
Brodiaea jolonensis
Brombya smithii
Bromelia alta
Bromheadia aporoides
Bromuniola gossweileri
Bromus andringitrensis
Brongniartia alvarezii
Bronwenia llanensis
Brookea celebica
Brosimum melanopotamicum
Brotherella canadensis
Brotherobryum dekockii
Broughtonia negrilensis
Browallia acutiloba
Brownea birschellii
Browneopsis macrofoliolata
Browningia utcubambensis
Brownleea galpinii
Brownlowia calciphila
Brucea tenuifolia
Bruchia bolanderi
Bruguiera dungarra
Bruguieria rhedii
Brunellia alnifolia
Brunfelsia cabiesesiana
Brunia formosa
Brunoniella linearifolia
Brunsvigia comptonii
Brya chrysogonii
Bryaspis humularioides
Bryhnia nepalensis
Brymela complanata
Bryobium rendovaense
Bryobrothera tambuyukonensis
Bryocarpum himalaicum
Bryocrumia malabarica
Bryoerythrophyllum andersonianum
Bryomyces montagneanus
Bryonia flexuosa
Bryopteris fissiloba
Bryosedgwickia barlassinae
Bryotestua longicuspis
Bryowijkia madagassa
Bryoxiphium madeirense
Bryum afrocalophyllum
Bucephalandra adei
Buchanania abrahamiana
Buchnera andongensis
Buckinghamia celsissima
Bucklandiella longtonii
Buckleya angulosa
Bucquetia vernicosa
Buddleja bhutanica
Bufonia calyculata
Buforrestia candolleana
Bulbine alveolata
Bulbinella barkerae
Bulbophyllum ablepharon
Bulbostylis albidostricta
Bulnesia foliosa
Bunchosia articulata
Bungarimba kahayanensis
Bunium allioides
Bupleurum aeneum
Burbidgea nitida
Burchardia bairdiae
Burckella erythrophylla
Burdachia glandifera
Burmannia bengkuluensis
Burmeistera aeribacca
Burretiodendron kydiifolium
Burretiokentia dumasii
Bursaria cayzerae
Bursera altijuga
Burttia prunoides
Burttianthus rejangicus
Bussea eggelingii
Butia buenopolensis
Buttonia superba
Butyagrus alegretensis
Buxbaumia colyerae
Buxus aneura
Byblis aquatica
Byrsonima alvimii
Bystropogon beltraniae
Cabomba palaeformis
Cabreriella sanctae-martae
Caccinia actinobole
Cacosmia harlingii
Cadaba baccarinii
Cadellia pentastylis
Cadia ellisiana
Cadiscus aquaticus
Caesalpinia anacantha
Caesia calliantha
Cailliella praerupticola
Caiophora aconquijae
Cajanus aromaticus
Cakile constricta
Caladenia ambusta
Caladium amazonicum
Calamagrostis ajanensis
Calamus aidae
Calandrinia aegialitis
Calanthe albolilacina
Calantica biseriata
Calanticaria brevifolia
Calathea anderssonii
Calathodes polycarpa
Calatholejeunea lamii
Calatola microcarpa
Calceolaria aconcaguina
Calciphila gillettii
Caldesia janaki-ammaliae
Calea abelioides
Calectasia browneana
Calendula eckerleinii
Calibrachoa eglandulata
Callaeum clavipetalum
Calliandra antioquiae
Callianthe capixabae
Callianthemum alatavicum
Callicarpa aculeolata
Callichilia basileis
Callicostella aiomensis
Calligonum aciferum
Callilepis leptophylla
Callirhoe leiocarpa
Calliscirpus brachythrix
Callisia gentlei
Callisthene dryadum
Callitriche anisoptera
Callitris baileyi
Callopsis volkensii
Calobota namibensis
Calocedrus rupestris
Calochilus ammobius
Calochortus apiculatus
Calocrater preussii
Calodecaryia crassifolia
Calodendrum eichii
Calomnion brownseyi
Calophaca reticulata
Calophyllum acutiputamen
Calopogonium domingense
Calostemma abdicatum
Calostephane marlothiana
Calotis ancyrocarpa
Calpocalyx atlanticus
Calpurnia glabrata
Caltha chionophila
Caluera mammosa
Calvoa confertifolia
Calycacanthus magnusianus
Calycadenia hooveri
Calycanthus brockianus
Calycera calcitrapa
Calycobolus bampsianus
Calycolpus cochleatus
Calycopeplus casuarinoides
Calycophyllum papillosum
Calycophysum gracile
Calycoseris parryi
Calycosia callithrix
Calycularia laxa
Calyculogygas uruguayensis
Calydorea approximata
Calymmodon acrosoroides
Calymperes bartramii
Calypogeia andicola
Calyptocarpus vialus
Calyptochloa cylindrosperma
Calyptothecium acostatum
Calyptranthera baronii
Calyptrocalyx amoenus
Calyptrocarya delascioi
Calyptrochaeta isophylla
Calyptrogyne baudensis
Calyptrosciadium rechingeri
Calyptrotheca somalensis
Calystegia brummittii
Calytrix calingiri
Camarea elongata
Camarotea souiensis
Cambessedesia angelana
Camchaya kampotensis
Camelina alpkoyensis
Camelinopsis alborzica
Camellia albata
Cameraria obovalis
Camissonia bairdii
Campanula aghrica
Campestigma purpureum
Camphorosma persepolitana
Campnosperma lepidotum
Campomanesia anemonea
Campovassouria barbosae
Campsiandra aymardii
Camptacra barbata
Camptandra latifolia
Camptocarpus lanceolatus
Camptochaete curvata
Camptolepis hygrophila
Camptosema goiasana
Camptostemon aruensis
Camptotheca lowreyana
Camptothecium naumannii
Campuloclinium cabralensis
Campylanthus antonii
Campylium amblystegioides
Campylocentrum acutilobum
Campyloneurum acutum
Campylopetalum siamense
Campylopodiella crenulata
Campylopus abyssinicus
Campylospermum bracteatum
Campylostachys helmei
Campylostelium laegerae
Campylostemon danckelmannianus
Campylotropis alopochloa
Campynemanthe parva
Canacomyrica monticola
Canarium ampasindavae
Canavalia atroferruginea
Canbya candida
Cancrinia angrenica
Canephora ambrensis
Canistrum alagoanum
Canna bangii
Cannomois anfracta
Canotia holacantha
Canscora bidoupensis
Canthium aciculatum
Cantinoa nanuzae
Cantua alutacea
Capanemia adelaidae
Capelio caledonica
Caperonia altissima
Capillipedium duongii
Capnophyllum lutzeyeri
Capparis artensis
Capraria integerrima
Capsella lycia
Capsicum benoistii
Capsulea bashanensis
Capurodendron ainae
Capuronianthus mahafalensis
Caputia medley-woodii
Caragana alaica
Caraipa ampla
Carajasia cangae
Carallia calophylloidea
Caralluma bhupinderiana
Carapa akuri
Carapichea cardenasiana
Cardamine alalata
Cardiagyris dimorphophylla
Cardiochilos williamsonii
Cardiochlamys velutina
Cardionema camphorosmoides
Cardiopetalum plicatum
Cardiospermum bahianum
Carduncellus hispanicus
Carduogalactites ludoviciae
Carduus abruzzensis
Cardwellia sublimis
Carex abitibiana
Careya herbacea
Caribea litoralis
Carica aprica
Carinavalva glauca
Cariniana ianeirensis
Carissa andamanensis
Carlemannia griffithii
Carlephyton darainense
Carlina bakariensis
Carlowrightia ecuadoriana
Carludovica sulcata
Carmichaelia astonii
Carminatia papagayana
Carnarvonia araliifolia
Carolus tomentosus
Carpacoce curvifolia
Carpesium gigas
Carpha rodwayi
Carphephorus coridifolius
Carphochaete bigelovii
Carpinus chuniana
Carpobrotus modestus
Carpodetus amplus
Carpotroche caceresiae
Carpoxylon macrospermum
Carrierea dunniana
Carronia multisepalea
Carruanthophyllum hybridum
Carruanthus peersii
Carthamus curdicus
Cartonema brachyantherum
Carum asinorum
Carvalhoa campanulata
Carya collina
Caryocar amygdaliforme
Caryodaphnopsis bilocellata
Caryodendron orinocense
Caryomene foveolata
Caryopteris glutinosa
Caryota albertii
Casasia samuelssonii
Cascabela balsaensis
Cascaronia astragalina
Casearia aequilateralis
Casimirella diversifolia
Casimiroa calderoniae
Cassia aubrevillei
Cassine balae
Cassinia accipitrum
Cassinopsis tinifolia
Cassiope anadyrensis
Cassipourea adamauensis
Cassytha glabella
Castanedia santamartensis
Castanopsis argyi
Castela greuteri
Castelnavia cuneifolia
Castilla ulei
Castilleja albobarbata
Castratella rosea
Casuarina cunninghamiana
Catabrosa bogutensis
Catacolea enodis
Catagonium emarginatum
Catalpa erubescens
Catamixis baccharoides
Catanthera keris
Catapodium borgesii
Catasetum adremedium
Catesbaea ekmaniana
Catharanthus makayensis
Cathedra paraensis
Catimbaua pendula
Catoferia martinezii
Catolesia huperzioides
Catopsis occulta
Catostemma altsonii
Cattleya boissieri
Cattlianthe dabeibaensis
Catunaregam stenocarpa
Caucaea colombiana
Caudalejeunea dusenii
Caularthron kraenzlinianum
Causonis wentsiana
Caustis blakei
Cavalcantia percymosa
Cavanillesia chicamochae
Cavendishia alaternoides
Cavicularia densa
Caxamarca sanchezii
Cayaponia botryocarpa
Cayratia cambodiana
Ceanothus arcuatus
Cearanthes fuscoviolacea
Cecropia chlorostachya
Cedrela angusticarpa
Cedrelopsis ambanjensis
Cedrus mahogani
Ceiba lupuna
Celastrus aculeatus
Celerina seyrigii
Celmisia allanii
Celosia benguellensis
Celtis berteroana
Cenchrus distichophyllus
Cenostigma tocantinum
Centaurea aggregate
Centaurium aschersonianum
Centaurodendron palmiforme
Centauropsis cuspidata
Centaurothamnus maximus
Centella brachycarpa
Centemopsis sordida
Centenaria rupacquiana
Centipeda aotearoana
Centotheca ganeshaiahiana
Centradenia ovata
Centradeniastrum roseum
Centranthera siamensis
Centroglossa castellensis
Centrolepis cephaloformis
Centrolobium ochroxylum
Centronia crassiramus
Centropogon acrodentatus
Centrosema bellum
Centrostigma clavatum
Cephalacanthus maculatus
Cephalanthera calcarata
Cephalanthus natalensis
Cephalaria anamurensis
Cephalocarpus chimantensis
Cephalocereus parvispinus
Cephalocroton incanus
Cephalocrotonopsis socotrana
Cephalojonesia incuba
Cephalolejeunea parvilobula
Cephalomanes atrovirens
Cephalomappa beccariana
Cephalopactis hybrida
Cephalopappus sonchifolius
Cephalophis lukei
Cephalophyllum compressum
Cephalopodum badachshanicum
Cephalorchis sussana
Cephalorhizum micranthum
Cephalostachyum langbianense
Cephalostemon angustatus
Cephalotomandra panamensis
Cephalotus follicularis
Cephalozia austrigena
Cephaloziella anthelioides
Ceradenia ivohibensis
Ceraria carrissoana
Cerastium alexeenkoanum
Ceratocaryum caespitosum
Ceratocnemum mitabile
Ceratodon amazonum
Ceratolacis pedunculatum
Ceratolejeunea aliena
Ceratonia oreothauma
Ceratopetalum gummiferum
Ceratophyllum tanaieticum
Ceratopteris baguangensis
Ceratosanthes angustiloba
Ceratostema agettiorum
Ceratostigma ulicinum
Ceratostylis acutilabris
Ceratozamia becerrae
Cerbera dumicola
Cerberiopsis candelabra
Cercestis congensis
Cercis racemosa
Cercocarpus breviflorus
Cerenocereus bonariensis
Cereus ackermannii
Cerinthe palaestina
Ceriops pseudodecandra
Ceriscoides imbakensis
Cerochlamys trigona
Ceropegia afrorum
Cerosora sumatrana
Ceroxylon parvum
Cestrum amistadense
Ceuthostoma palawanense
Chadsia coluteifolia
Chaenactis alpigena
Chaenorhinum foroughii
Chaenostoma neglectum
Chaerophyllopsis huai
Chaerophyllum aksekiense
Chaetanthera acerosa
Chaetocarpus ferrugineus
Chaetocolea palmata
Chaetogastra asperior
Chaetolepis cufodontisii
Chaetomitrium acanthocarpum
Chaetopappa hersheyi
Chaetopoa taylorii
Chaetostachydium filiforme
Chaetymenia peduncularis
Chalybea brevipedunculata
Chamabainia guanwuensis
Chamaeanthus averyanovii
Chamaebatia foliolosa
Chamaebryum pottioides
Chamaecereus luisramirezii
Chamaecrista almanegra
Chamaecrypta diasciifolia
Chamaecyparis flifera
Chamaecytisus erythropetalus
Chamaedorea anemophila
Chamaegastrodia guidongensis
Chamaegeron bungei
Chamaelirium shimentaiense
Chamaelobivia matuzakii
Chamaepus afghanicus
Chamaeranthemum venosum
Chamaesaracha arida
Chamaescilla gibsonii
Chamaesium jiulongense
Chamaexeros longicaulis
Chamarea esterhuyseniae
Chambeyronia houailouensis
Chamelaucium confertiflorum
Chandrasekharania keralensis
Changium angustilobum
Changnienia malipoensis
Chaochienchangia falcifolia
Chapelieria septentrionalis
Chapmannia floridana
Chaptalia anisobasis
Charpentiera tomentosa
Chascanum elburense
Chascolytrum altimontanum
Chasmatophyllum maninum
Chassalia ambodirianensis
Chaubardiella dalessandroi
Chaunanthus torulosus
Chaunochiton loranthoides
Chayamaritia banksiae
Cheilanthes deltoidea
Cheiloclinium habropodum
Cheilolejeunea aracaensis
Cheilophyllum dentatum
Cheilotheca crocea
Cheiranthera preissiana
Cheiridopsis delphinoides
Cheirodendron dominii
Cheirolophus falcisectus
Cheirostylis bipunctata
Chelonanthus hamatus
Chelonopsis chekiangensis
Chenia ruigtevleia
Cheniella hechiensis
Chenopodiastrum erosum
Chenopodiopsis retrorsa
Chenopodium adpressifolium
Chersodoma argentina
Chesneya antoninae
Chevreulia diemii
Cheyniana rhodella
Chiangiodendron mexicanum
Chiastocaulon flamabilis
Chicomendes rubiginosus
Chidlowia sanguinea
Chikusichloa mutica
Chileranthemum lottiae
Chiliocephalum tegetum
Chiliotrichiopsis keidelii
Chilocarpus beccarianus
Chiloglottis anaticeps
Chiloschista bhutanensis
Chiloscyphus ambiguus
Chimantaea acopanensis
Chimarrhis duckeana
Chimonanthus grammatus
Chimonobambusa brevinoda
Chimonocalamus cibarius
Chingia fijiensis
Chiococca auyantepuiensis
Chionanthus abriaquiensis
Chionochloa beddiei
Chionolaena adpressifolia
Chionoloma fractum
Chionopappus benthamii
Chionophila jamesii
Chionostomum baolocense
Chironia baumiana
Chiropetalum puntaloberense
Chisocheton aenigmaticus
Chlamydacanthus euphorbioides
Chlamydophytum aphyllum
Chloracantha spinosissima
Chloraea calantha
Chloranthus anhuiensis
Chloris amethystea
Chlorocalymma cryptacanthum
Chlorocardium esmeraldense
Chlorocarpa pentaschista
Chlorogalum grandiflorum
Chlorohiptage vietnamensis
Chloroleucon eurycyclum
Chloropetalum brasiliense
Chlorophytum angustiracemosum
Chlorospatha amalfiensis
Choisya katherinae
Chomelia bahiae
Chondrilla evae
Chondropyxis halophila
Chondrorhyncha hirtzii
Chondroscaphe atrilinguis
Chondrostylis bancana
Chonecolea ruwenzorensis
Chonemorpha assamensis
Chonopetalum stenodictyum
Chordifex capillaceus
Choretrum candollei
Choriantha popoviana
Choriceras majus
Chorigyne cylindrica
Choriptera semhahensis
Chorisepalum rotundifolium
Chorisochora chascanoides
Chorisodontium luridum
Chorispora greigii
Chorizandra gigantea
Chorizanthe blakleyi
Chorizema circinale
Chouxia bijugata
Chresta amplexifolia
Christella fraserjenkinsii
Christiana macrodon
Christisonia albida
Christolea niyaensis
Chroesthes faizaltahiriana
Chromolaena aridicola
Chromolucuma baehniana
Chrozophora gangetica
Chrysactinia lehtoae
Chrysactinium breviscapum
Chrysalidocarpus blackii
Chrysanthellum involutum
Chrysanthemum bizarre
Chryselium gnaphalioides
Chrysitrix distigmatosa
Chrysocephalum adpesssum
Chrysochamela draboides
Chrysochlamys alterninervia
Chrysochloa hubbardiana
Chrysocoma candelabrum
Chrysoglossum ensigerum
Chrysogonum virginianum
Chrysolaena campestris
Chrysophyllum acreanum
Chrysopogon castaneus
Chrysopsis delaneyi
Chrysosplenium absconditicapsulum
Chrysothemis dichroa
Chthamalia lesueurii
Chthonocephalus muellerianus
Chuanminshen violaceum
Chucoa lanceolata
Chunia bucklandioides
Chuniophoenix suoitienensis
Chuquiraga arcuata
Chusquea acutigluma
Chysis addita
Chytranthus calophyllus
Chytroglossa marileoniae
Cibirhiza albersiana
Cibotium heleniae
Cicer appozaicum
Cicerbita brassicifolia
Ciceronia chaptalioides
Cichorium bottae
Cienfuegosia conciliata
Cinchona asperifolia
Cincinnobotrys burttianus
Cinclidium alaskanum
Cinclidotus acutifolius
Cineraria alchemilloides
Cinnadenia malayana
Cinnamodendron catarinense
Cinnamomum agasthyamalayanum
Cionosicys guabubu
Cipoia inserta
Cipura paradisiaca
Cipuropsis asmussii
Circaea cireniana
Circaeaster agrestis
Cirrhaea longiracemosa
Cirriphyllum andinum
Cirsio-carduus borderi
Cirsium abukumense
Cischweinfia donrafae
Cissampelopsis buimalia
Cissampelos friesiorum
Cissus acreensis
Cistanche aethiopica
Cistanthe arancioana
Cistus asper
Citharexylum alainii
Citronella hirsuta
Citropsis gilletiana
Citrullus mucosospermus
Citrus aurantiaca
Cladastomum robustum
Cladium costatum
Cladoceras rovumense
Cladocolea clandestina
Cladogelonium madagascariense
Cladomniopsis crenato-obtusa
Cladopodanthus microcarpus
Cladopus austrosinensis
Cladostigma dioicum
Claopodium prionophylloides
Claoxylon abbreviatum
Claoxylopsis andapensis
Clappia suaedifolia
Clarkia borealis
Clasmatocolea bisexualis
Clastobryum flagelliferum
Clausena agasthyamalayana
Clausia agideliensis
Clausospicula extensa
Clavija costaricana
Claytonia eschscholtzii
Claytosmunda claytoniana
Cleidion artense
Cleisocentron abasii
Cleisostoma aikoae
Cleistanthus andamanicus
Cleistes aboucharii
Cleistesiopsis oricamporum
Cleistocactus ferrarii
Cleistogenes kazanovskyi
Cleistopholis myristiciflora
Clematis actinostemmatifolia
Cleobulia crassistyla
Cleome ariana
Cleomella hillmanii
Cleretum bruynsii
Clermontia drepanomorpha
Clerodendrum abilioi
Clethra albertinae
Cleyera bokorensis
Clibadium arriagadae
Cliffortia acanthophylla
Climacoptera brachiata
Clinacanthus spirei
Clinanthus milagroanthus
Clinopodium adzharicum
Clinostigma collegarum
Clitoria andrei
Clivia nimbicola
Clowesia arevaloi
Clusia aemygdioi
Clusiella impressinervis
Clutia benguelensis
Clymenia platypoda
Cneoridium dumosum
Cnesmocarpon discoloroides
Cnesmone subpeltata
Cnestidium froesii
Cnestis bomiensis
Cnidium warburgii
Cnidoscolus adenoblepharus
Coaxana bambusioides
Cobaea paneroi
Coccineorchis cristata
Coccinia heterophylla
Coccocypselum bahiense
Coccoloba acrostichoides
Cocconerion minus
Coccothrinax acunana
Cocculus taiwanianus
Cochemiea thomasii
Cochinchinochloa braiana
Cochlearia bavarica
Cochliostema velutinum
Cochlospermum arafuricum
Codia belepensis
Codiaeum ciliatum
Codonacanthus sanjappae
Codonanthe gibbosa
Codonoboea fraserensis
Codonopsis bragaensis
Codonorchis canisioi
Codonorhiza elandsmontana
Coelachne auquieri
Coelachyrum longiglume
Coelanthum semiquinquefidum
Coeliopsis hyacinthosma
Coelocarpum africanum
Coelocaryon oxycarpum
Coelogyne acutilabium
Coelopyrena salicifolia
Coelospermum crassifolium
Coelostegia chartacea
Coenoemersa cualensis
Coffea abbayesii
Cogniauxia trilobata
Coilochilus neocaledonicum
Coix gasteenii
Cojoba bahorucensis
Cola attiensis
Colanthelia kinoshitae
Colchicum actupii
Colea asperrima
Coleocephalocereus braunii
Coleochloa domensis
Coleocoma centaurea
Coleogyne ramosissima
Coleonema nubigena
Coleotrype brueckneriana
Coleus anthonyi
Colignonia pentoptera
Collabium acuticalcar
Collaea caerulea
Colletoecema gabonensis
Colliguaja brasillensis
Collinsia parvula
Collomia macrocalyx
Colobanthera waterlotii
Colobanthus bolivianus
Colocasia adiana
Cologania capitata
Cololejeunea albodentata
Colona archboldiana
Colpothrinax aphanopetala
Colquhounia compta
Colubrina ehrenbergii
Columellia lucida
Columnea antennifera
Colura andoi
Colutea armata
Comanthera borbae
Comanthosphace nanchuanensis
Comarostaphylis sharpii
Comastoma alashanicum
Combretum adrianii
Comesperma apyllum
Comiphyton gabonense
Commelina acutissima
Commersonia amystia
Commicarpus fallacissimus
Commiphora anacardiifolia
Comocladia domingensis
Comolia abaetensis
Comoliopsis neblinae
Comoranthus obconicus
Comparettia falcata
Compsoneura anoriensis
Comptonella fruticosa
Conamomum vietnamense
Conanthera trimaculata
Conceveiba belizensis
Conchocarpus bellus
Conchopetalum brachysepalum
Condalia brandegeei
Condea petrensis
Condylidium cuatrecasasii
Condylocarpon glabrum
Condylopodium gachalanum
Condylostylis phlebophylla
Congea connata
Coniogramme suprapilosa
Conioselinum longifolium
Conium fontanum
Connarus agamae
Connellia caricifolia
Conocalyx laxus
Conocephalum purpureorubrum
Conoclinium mayfieldii
Conomitrium dussianum
Conophytum achabense
Conoscyphus koponenii
Conospermum acerosum
Conostephium halmaturinum
Conostomium gazense
Conostomum cleistocarpum
Conostylis bealiana
Conradina cygniflora
Conringia persica
Constantia cipoensis
Convolvulus acanthocladus
Conyza adenocarpa
Conyzigeron huelsenii
Conzattia sericea
Cooktownia robertsii
Coopernookia georgei
Copaifera aromatica
Copernicia cowellii
Copiapoa angustiflora
Coprosma benefica
Coptis kitayamensis
Coptosapelta beccarii
Coptosperma mitochondrioides
Corallocarpus dissectus
Corallorhiza bentleyi
Corbichonia exellii
Corchoropsis crenata
Corchorus aestuans
Cordeauxia edulis
Cordia allartii
Cordiera carioca
Cordiofontis laka
Cordisepalum phalanthopetalum
Cordyla richardii
Cordylanthus bernardinus
Cordyline casanovae
Coreocarpus ixtapanus
Coreopsis atkinsiana
Coriaria duthiei
Coris monspeliensis
Corispermum afghanicum
Cornukaempferia aurantiiflora
Cornulaca alaschanica
Cornus eydeana
Cornutia thyrsoidea
Corokia cotoneaster
Coronanthera clarkeana
Coronidium adenophorum
Coronilla montserratii
Correa bauerlenii
Corrigiola drymarioides
Corryocactus dillonii
Corsia arfakensis
Cortaderia echinata
Cortia staintoniana
Cortiella lamondiana
Coryanthes alborosea
Corybas abellianus
Corycium mundii
Corydalis aconitiflora
Corylopsis brevistyla
Corylus ferox
Corymbia arafurica
Corymbium congestum
Corymborkis guyanensis
Corynanthe paniculata
Corynocarpus laevigatus
Corynotheca asperata
Corypha lecomtei
Coryphantha glassii
Coryphopteris andreae
Corythophora rimosa
Corytoplectus cutucuensis
Coscinium blumeanum
Coscinodon hartzii
Cosentinia vellea
Cosmianthemum brookeae
Cosmocalyx spectabilis
Cosmos concolor
Cosmostigma hainanense
Cossinia australiana
Costera endertii
Costularia cadetii
Costus acanthocephalus
Cotinus americana
Cotoneaster mazandaranicus
Cotopaxia asplundii
Cottea pappophoroides
Cottendorfia florida
Cotula cinereum
Cotyledon egglii
Couepia belemii
Coulteria delgadoana
Coulterophytum holwayi
Couma catingae
Couratari asterophora
Coursetia apantensis
Cousinia acanthoblephara
Coussapoa batavorum
Coussarea accedens
Coutaportla pailensis
Coutarea diervilloides
Coutoubea reflexa
Cowiea philippinensis
Crabbea albolutea
Cracosna xyridiformis
Craibiodendron yunnanense
Craigia kwangsiensis
Crambe armena
Cranichis amplectens
Craniospermum mongolicum
Cranocarpus mezii
Craspedia aurantia
Craspedorhachis digitata
Crassocephalum bougheyanum
Crassothonna clavifolia
Crassula alstonii
Crataegus aquacervensis
Crateranthus cameroonensis
Craterispermum capitatum
Craterocapsa alfredica
Craterosiphon beniense
Craterostigma loitense
Crateva adansonii
Cratylia nutans
Cratystylis centralis
Crawfurdia gracilipes
Cremanthodium atrocapitatum
Cremaspora thomsonii
Cremastosperma antioquense
Cremastra saprophytica
Cremersia platula
Cremneria pruinosa
Cremnocereus albipilosus
Cremnophila tlahuicana
Cremolobus pubescens
Cremosperma anisophyllum
Cremospermopsis galaxias
Crenidium spinescens
Creochiton brevibracteata
Crepidiastrum semiauriculatum
Crepidium christinae
Crepidomanes shenzhenense
Crepidophyllum modestum
Crepidorhopalon alatocalycinus
Crepis amanica
Crinipes longifolius
Crinum acaule
Cristaria calderana
Critonia dominicensis
Critoniopsis ayabacensis
Crocidium multicaule
Crocosmia pearsei
Crocus abantensis
Croizatia cimalonia
Cromidon austerum
Cronquistianthus bullifer
Croomia hyugaensis
Crossandra albolineata
Crossandrella adamii
Crossidium karoo
Crossoglossa aurantiilineata
Crossomitrium goebelii
Crossopetalum bokdamii
Crossostylis dimera
Crossothamnus gentryi
Crotalaria adariensis
Croton abonari
Crotonogyne giorgii
Crotonogynopsis akeassii
Crucianella baldschuanica
Cruciata mixta
Crucicaryum papuanum
Cruckshanksia lithiophila
Cruddasia craibii
Crudia aequalis
Crumenaria glaziovii
Crumuscus vitalis
Crupina strum
Crusea andersoniorum
Cryosophila bartlettii
Cryphaea brevipila
Cryptandra beverleyensis
Cryptantha acrimuricata
Cryptanthus alagoanus
Crypteronia glabriflora
Cryptocarya adpressa
Cryptochilus ctenostachyus
Cryptochloa dressleri
Cryptocolea imbricata
Cryptocoryne annamica
Cryptogramma brunoniana
Cryptolepis baumii
Cryptomitrium oreades
Cryptopus brachiatus
Cryptosepalum diphyllum
Cryptospora trichocarpa
Cryptostephanus densiflorus
Cryptostylis arachnites
Cryptotaenia polygama
Ctenanthe amphiandina
Ctenardisia speciosa
Ctenidium ceylanicum
Ctenitis alteroblumei
Ctenium concissum
Ctenobryum mangkonense
Ctenolophon englerianus
Ctenopterella fluvialis
Cuatrecasanthus kingii
Cuatresia albertovelozii
Cucumis baladensis
Cucurbita cylindrata
Cuervea hawkesii
Cuitlauzina cariasii
Culcasia annetii
Culcitium hyoseridis
Cullen corallum
Cullenia exarillata
Cullumia floccosa
Cuminum sudanense
Cumulopuntia iturbicola
Cunila jaliscana
Cunonia atrorubens
Cupania bracteosa
Cupaniopsis acuticarpa
Cuphea acinifolia
Cupressus madeirensis
Curarea gentryana
Curculigo conoc
Curcuma achrae
Curupira tefeensis
Cuscatlania vulcanicola
Cuscuta alataloba
Cuspidaria emmonsii
Cussonia bancoensis
Cutandia maritima
Cuttsia viburnea
Cuviera calycosa
Cyanaeorchis praetermissa
Cyananthus cordifolius
Cyanastrum goetzeanum
Cyanea dolichopoda
Cyanella cygnea
Cyanocephalus glocimarii
Cyanostegia corifolia
Cyanotis ake-assii
Cyanthera glossodioides
Cyathea abrapatriciana
Cyathocalyx globosus
Cyathochaeta equitans
Cyathocline jacquemontii
Cyathodes platystoma
Cyathodium acrotrichum
Cyathopus sikkimensis
Cyathostemon divaricatus
Cyathothecium distichaceum
Cyathula divulsa
Cybianthus agostinianus
Cycas aenigma
Cyclacanthus coccineus
Cyclamen cyprium
Cyclanthera cogniauxii
Cyclanthus indivisus
Cyclea atjehensis
Cyclobotrya amalgamata
Cyclocheilon physocalyx
Cyclodictyon allionii
Cyclodium akawaiorum
Cyclolejeunea glimeana
Cyclopeltis rigida
Cyclophyllum baladense
Cyclopia alopecuroides
Cyclopogon adhaesus
Cyclorhiza puana
Cyclotrichium longiflorum
Cycnium breviflorum
Cycnoches barthiorum
Cycnogeton lineare
Cygnicollum immersum
Cylindrocline lorencei
Cylindrocolea devendrae
Cylindrolobus benmabantae
Cylindrophyllum hallii
Cylindropuntia antoniae
Cymatocarpus grossheimii
Cymbalaria bakhtiarica
Cymbaria chaneti
Cymbidium atrolabium
Cymbilabia sourioudongii
Cymbocarpum alinihatii
Cymbonotus preissianus
Cymbopappus hilliardiae
Cymbopetalum abacophyllum
Cymbopogon bhutanicus
Cymophora hintonii
Cymopterus crawfordensis
Cynanchum absconditum
Cynara algarbiensis
Cyne baetorta
Cynochloris macivori
Cynodon aethiopicus
Cynodontium caucasicum
Cynoglossopsis somaliensis
Cynoglossum aequinoctiale
Cynometra abrahamii
Cynomorium coccineum
Cynorhiza bolusii
Cynorkis ambondrombensis
Cynosurus peltieri
Cypella alonsoana
Cyperus afroalpinus
Cyphacanthus atopus
Cyphanthera miersiana
Cyphia alicedalensis
Cyphocarpus innocuus
Cypholophus brunneolus
Cypholoron convexa
Cyphophoenix nucele
Cyphosperma naboutinense
Cyphostemma abercornense
Cypripedium catherinae
Cyrilla coriacea
Cyrtandra aclada
Cyrtandromoea dispar
Cyrtanthus aureolinus
Cyrtocarpa kruseana
Cyrtochilum albovirens
Cyrtochloa mindoroensis
Cyrtococcum bosseri
Cyrtocymura lanuginosa
Cyrtomium adenotrichum
Cyrtophyllum minutiflorum
Cyrtopodium cachimboense
Cyrtorchis glaucifolia
Cyrtosia taiwanica
Cyrtosperma beccarianum
Cystocarpium roskamianum
Cystodium sorbifolium
Cystopteris christii
Cystorchis luzonensis
Cystostemon ethiopicus
Cytinus malagasicus
Cytisus beanii
Cyttaranthus congolensis
Dacrydium suprinii
